tag_name,category,category_description,steel_grade,size,method,outlier_count,outlier_ratio,risk_level,count,direction,filter_removal_rate,detail_1,detail_2
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,0,0.0,normal,3414,balanced,40.71887480465359,"Q1=3.842763, Q3=24.0241","mean=11.60, std=9.17"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,0,0.0,normal,6065,balanced,39.8313492063492,"Q1=4.553233, Q3=21.73389","mean=11.49, std=8.70"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,0,0.0,normal,3414,balanced,40.71887480465359,"Q1=4.2499965, Q3=23.5460925","mean=11.04, std=9.22"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,0,0.0,normal,3414,balanced,40.71887480465359,"Q1=-32.06566, Q3=2.52128175","mean=-12.06, std=16.21"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,699,20.47451669595782,danger,3414,lower,40.71887480465359,"Q1=22.53001, Q3=22.58595","mean=22.40, std=0.43"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,1092,18.00494641384996,danger,6065,lower,39.8313492063492,"Q1=22.58462, Q3=22.58527","mean=22.47, std=1.05"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,1,0.029291154071470416,normal,3414,lower,40.71887480465359,"Q1=21.5167, Q3=22.5852","mean=22.12, std=0.54"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,25,0.4122011541632316,normal,6065,lower,39.8313492063492,"Q1=21.54197, Q3=22.58573","mean=22.10, std=1.12"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,70,2.0503807850029294,normal,3414,lower,40.71887480465359,"Q1=21.4742675, Q3=22.58449","mean=21.84, std=1.47"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D5,D13,IQR,521,15.260691271236087,danger,3414,lower,40.71887480465359,"Q1=21.2775325, Q3=21.9397","mean=21.29, std=1.46"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D10,IQR,188,1.0212396110598079,normal,18409,upper,24.77832713602746,"Q1=-354.8929, Q3=-313.1417","mean=-336.14, std=30.61"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D10,IQR,6,0.03259275354446195,normal,18409,lower,24.77832713602746,"Q1=1415.234, Q3=2105.64","mean=1780.56, std=373.36"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D10,IQR,24,0.1303710141778478,normal,18409,lower,24.77832713602746,"Q1=1346.816, Q3=1957.306","mean=1685.01, std=339.17"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,0,0.0,normal,18409,balanced,24.77832713602746,"Q1=5.310606, Q3=19.99488","mean=13.99, std=7.33"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,0,0.0,normal,18409,balanced,24.77832713602746,"Q1=4.756351, Q3=29.99387","mean=17.90, std=12.68"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,0,0.0,normal,18409,balanced,24.77832713602746,"Q1=9.898352, Q3=29.99757","mean=22.18, std=11.03"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,294,1.5970449236786355,normal,18409,upper,24.77832713602746,"Q1=20.0, Q3=20.0","mean=20.65, std=5.97"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,0,0.0,normal,18409,balanced,24.77832713602746,"Q1=35.0, Q3=100.0","mean=64.35, std=31.77"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D10,IQR,0,0.0,normal,18409,balanced,24.77832713602746,"Q1=30.0, Q3=81.6075","mean=52.36, std=28.44"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D10,IQR,18,0.09777826063338585,normal,18409,lower,24.77832713602746,"Q1=1458.12, Q3=2109.24","mean=1802.06, std=364.75"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D10,IQR,24,0.1303710141778478,normal,18409,lower,24.77832713602746,"Q1=1366.44, Q3=1998.72","mean=1714.32, std=348.26"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,832,13.813714095965466,warning,6023,balanced,30.248986682107702,"Q1=3.470283, Q3=4.107507","mean=4.78, std=5.48"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,119,0.9846917666528754,normal,12085,upper,23.696173759313044,"Q1=0.0, Q3=5.636347","mean=4.00, std=3.26"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,545,9.048646853727378,caution,6023,lower,30.248986682107702,"Q1=3.762907, Q3=4.493313","mean=3.99, std=1.23"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,0,0.0,normal,12085,balanced,23.696173759313044,"Q1=0.0, Q3=6.02492","mean=4.05, std=2.53"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,826,13.714095965465715,warning,6023,upper,30.248986682107702,"Q1=4.297787, Q3=12.574290000000001","mean=9.20, std=9.70"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,0,0.0,normal,6023,balanced,30.248986682107702,"Q1=-9.5692815, Q3=2.89819","mean=-2.45, std=7.14"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,429,7.122696330732194,caution,6023,lower,30.248986682107702,"Q1=25.61976, Q3=36.75082","mean=27.86, std=10.04"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,0,0.0,normal,12085,balanced,23.696173759313044,"Q1=0.0, Q3=36.74951","mean=22.60, std=14.66"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,429,7.122696330732194,caution,6023,lower,30.248986682107702,"Q1=25.62077, Q3=36.74969","mean=27.93, std=10.05"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,0,0.0,normal,12085,balanced,23.696173759313044,"Q1=0.0, Q3=36.74965","mean=22.61, std=14.66"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,583,9.6795616802258,caution,6023,lower,30.248986682107702,"Q1=24.404564999999998, Q3=36.72748","mean=26.40, std=10.72"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D10,IQR,583,9.6795616802258,caution,6023,lower,30.248986682107702,"Q1=24.30669, Q3=36.391755","mean=26.27, std=10.69"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D12,IQR,4884,9.350410659927633,caution,52233,upper,24.374529449238434,"Q1=-368.7409, Q3=-350.6337","mean=-355.43, std=24.62"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D12,IQR,5584,10.690559607910707,warning,52233,balanced,24.374529449238434,"Q1=1318.718, Q3=1366.691","mean=1352.36, std=173.38"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D12,IQR,5292,10.131526046752052,warning,52233,balanced,24.374529449238434,"Q1=1319.831, Q3=1346.119","mean=1334.92, std=172.54"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,0,0.0,normal,52233,balanced,24.374529449238434,"Q1=6.902372, Q3=19.99501","mean=14.84, std=7.38"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,0,0.0,normal,52233,balanced,24.374529449238434,"Q1=8.598465, Q3=34.99516","mean=25.17, std=13.62"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,0,0.0,normal,52233,balanced,24.374529449238434,"Q1=12.5861, Q3=34.99422","mean=25.81, std=12.91"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,467,0.8940707981544234,normal,52233,upper,24.374529449238434,"Q1=20.0, Q3=20.0","mean=20.36, std=4.51"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,0,0.0,normal,52233,balanced,24.374529449238434,"Q1=35.0, Q3=83.295","mean=54.14, std=27.46"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D12,IQR,0,0.0,normal,52233,balanced,24.374529449238434,"Q1=35.0, Q3=76.73917","mean=52.76, std=26.88"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D12,IQR,14279,27.33712404035763,critical,52233,upper,24.374529449238434,"Q1=1366.68, Q3=1386.48","mean=1384.90, std=171.72"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D12,IQR,6147,11.768422261788524,warning,52233,lower,24.374529449238434,"Q1=1347.0, Q3=1366.44","mean=1357.26, std=176.67"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,3821,20.860402904405742,danger,18317,upper,25.12059520889543,"Q1=3.409233, Q3=3.849423","mean=6.40, std=7.85"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,6503,19.683394878624615,danger,33038,upper,25.93373088822132,"Q1=4.35801, Q3=4.7611935","mean=5.94, std=5.72"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,3519,19.211661298247527,danger,18317,upper,25.12059520889543,"Q1=3.996527, Q3=4.299867","mean=4.35, std=2.36"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,6681,20.222168412131484,danger,33038,upper,25.93373088822132,"Q1=4.71561, Q3=5.00801","mean=5.06, std=2.25"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,0,0.0,normal,18317,balanced,25.12059520889543,"Q1=4.251584, Q3=24.99501","mean=11.96, std=11.35"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,0,0.0,normal,18317,balanced,25.12059520889543,"Q1=-14.82753, Q3=2.634963","mean=-4.30, std=8.47"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,4236,23.12605776055031,danger,18317,lower,25.12059520889543,"Q1=25.56713, Q3=25.61978","mean=24.36, std=5.07"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,8864,26.829711241600577,critical,33038,lower,25.93373088822132,"Q1=25.61072, Q3=25.61974","mean=24.63, std=4.79"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,3697,20.18343615220833,danger,18317,lower,25.12059520889543,"Q1=25.62011, Q3=25.62086","mean=24.49, std=5.10"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,13061,39.533264725467646,critical,33038,balanced,25.93373088822132,"Q1=25.61963, Q3=25.61974","mean=24.69, std=4.81"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,1881,10.26914887809139,warning,18317,lower,25.12059520889543,"Q1=24.35754, Q3=25.6196","mean=23.58, std=5.62"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,IQR,2376,12.971556477589125,warning,18317,lower,25.12059520889543,"Q1=24.24306, Q3=25.6196","mean=23.46, std=5.63"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,IQR,2691,8.976582827406766,caution,29978,lower,13.222949111329822,"Q1=-311.4455, Q3=-301.76005","mean=-308.40, std=10.74"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,IQR,6770,22.583227700313564,danger,29978,upper,13.222949111329822,"Q1=769.4502, Q3=776.4031","mean=793.03, std=193.88"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,IQR,2445,8.155981052772033,caution,29978,balanced,13.222949111329822,"Q1=766.6628, Q3=783.5842","mean=793.77, std=199.27"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,4744,15.824938288077925,danger,29978,lower,13.222949111329822,"Q1=14.65037, Q3=19.99505","mean=16.24, std=6.43"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,5794,19.32750683834812,danger,29978,lower,13.222949111329822,"Q1=21.68831, Q3=29.99451","mean=25.48, std=12.63"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,5708,19.040629795183133,danger,29978,lower,13.222949111329822,"Q1=22.10733, Q3=29.99459","mean=25.66, std=12.33"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,35,0.11675228500900661,normal,29978,upper,13.222949111329822,"Q1=20.0, Q3=20.0","mean=20.03, std=0.94"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,0,0.0,normal,29978,balanced,13.222949111329822,"Q1=30.0, Q3=61.6375","mean=45.78, std=25.49"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,IQR,0,0.0,normal,29978,balanced,13.222949111329822,"Q1=30.0, Q3=58.3324975","mean=45.21, std=25.03"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D16,IQR,4814,16.058442858095937,danger,29978,balanced,13.222949111329822,"Q1=799.2, Q3=799.68","mean=816.96, std=192.64"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D16,IQR,7428,24.778170658482885,danger,29978,balanced,13.222949111329822,"Q1=801.6, Q3=802.08","mean=820.29, std=201.05"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,3761,18.528919105330573,danger,20298,upper,11.874267355533364,"Q1=2.8230205, Q3=2.97089325","mean=3.08, std=0.63"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,3106,32.32722731057452,critical,9608,upper,16.546512637887606,"Q1=3.08163675, Q3=3.58312025","mean=6.46, std=10.00"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,3361,16.558281604098926,danger,20298,upper,11.874267355533364,"Q1=2.96628, Q3=3.34661225","mean=3.38, std=0.97"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,2413,25.114487926727726,critical,9608,balanced,16.546512637887606,"Q1=3.508533, Q3=3.750633","mean=3.70, std=1.39"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,0,0.0,normal,20298,balanced,11.874267355533364,"Q1=3.43737325, Q3=39.99404","mean=15.45, std=17.19"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,0,0.0,normal,20298,balanced,11.874267355533364,"Q1=-20.00507, Q3=2.22691525","mean=-7.58, std=10.71"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,7174,35.34338358458962,critical,20298,balanced,11.874267355533364,"Q1=14.66485, Q3=14.66501","mean=14.39, std=1.29"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,2351,24.4691923397169,danger,9608,lower,16.546512637887606,"Q1=14.60835, Q3=14.66969","mean=14.34, std=5.16"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,7260,35.76707064735442,critical,20298,balanced,11.874267355533364,"Q1=14.66446, Q3=14.66462","mean=14.39, std=1.29"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,2422,25.208159866777684,critical,9608,lower,16.546512637887606,"Q1=14.66587, Q3=14.67014","mean=14.45, std=5.24"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,1705,8.399842348999902,caution,20298,lower,11.874267355533364,"Q1=13.4526675, Q3=14.66527","mean=13.69, std=1.53"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,IQR,1767,8.705291161690806,caution,20298,lower,11.874267355533364,"Q1=13.40405, Q3=14.66491","mean=13.61, std=1.59"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,IQR,779,5.928462709284627,caution,13140,upper,34.795553791186975,"Q1=-345.8776, Q3=-328.2913","mean=-336.10, std=17.67"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,IQR,1162,8.843226788432268,caution,13140,upper,34.795553791186975,"Q1=517.5114249999999, Q3=531.9507","mean=543.17, std=74.29"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,IQR,1218,9.269406392694064,caution,13140,upper,34.795553791186975,"Q1=516.4829, Q3=532.5295","mean=540.88, std=81.10"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,0,0.0,normal,13140,balanced,34.795553791186975,"Q1=4.991053, Q3=19.9949","mean=14.12, std=7.32"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,0,0.0,normal,13140,balanced,34.795553791186975,"Q1=11.784559999999999, Q3=69.99499","mean=44.93, std=28.95"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,0,0.0,normal,13140,balanced,34.795553791186975,"Q1=11.2412025, Q3=69.99494","mean=44.85, std=28.91"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,97,0.7382039573820396,normal,13140,upper,34.795553791186975,"Q1=20.0, Q3=20.0","mean=20.22, std=3.31"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,756,5.7534246575342465,caution,13140,lower,34.795553791186975,"Q1=70.0, Q3=91.16","mean=76.89, std=16.76"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,IQR,744,5.662100456621005,caution,13140,lower,34.795553791186975,"Q1=70.0, Q3=91.6","mean=77.01, std=16.80"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D20,IQR,3731,28.394216133942162,critical,13140,lower,34.795553791186975,"Q1=534.96, Q3=534.96","mean=555.06, std=77.10"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D20,IQR,3880,29.52815829528158,critical,13140,lower,34.795553791186975,"Q1=536.52, Q3=536.52","mean=554.56, std=84.38"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,755,13.719789205887697,warning,5503,upper,36.28574736598356,"Q1=2.353623, Q3=2.711647","mean=2.81, std=1.25"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1493,20.03220179793372,danger,7453,upper,35.275727312201475,"Q1=-0.1477067, Q3=0.4819167","mean=0.70, std=1.52"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1047,19.02598582591314,danger,5503,upper,36.28574736598356,"Q1=2.30953, Q3=2.5909250000000004","mean=2.89, std=1.49"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1642,22.031396752985373,danger,7453,upper,35.275727312201475,"Q1=1.121917, Q3=1.534697","mean=1.94, std=1.59"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,0,0.0,normal,5503,balanced,36.28574736598356,"Q1=2.8381, Q3=33.67258","mean=14.51, std=20.44"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,0,0.0,normal,5503,balanced,36.28574736598356,"Q1=-26.65576, Q3=1.621347","mean=-9.18, std=13.95"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1045,18.98964201344721,danger,5503,balanced,36.28574736598356,"Q1=9.448933, Q3=9.449032","mean=9.61, std=1.86"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1656,22.2192405742654,danger,7453,balanced,35.275727312201475,"Q1=9.450546, Q3=9.450688","mean=9.83, std=1.96"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1089,19.78920588769762,danger,5503,balanced,36.28574736598356,"Q1=9.449692, Q3=9.449783","mean=9.62, std=1.83"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1698,22.782772038105463,danger,7453,balanced,35.275727312201475,"Q1=9.450105, Q3=9.450168","mean=9.84, std=1.94"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,987,17.93567145193531,danger,5503,balanced,36.28574736598356,"Q1=9.0556935, Q3=9.450131","mean=9.33, std=1.84"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,IQR,1045,18.98964201344721,danger,5503,balanced,36.28574736598356,"Q1=8.950812, Q3=9.449974","mean=9.25, std=1.86"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,CUSUM,57,27.866792334275843,drift_detected,0,,,"drift_count=57, max_duration=825",violation_ratio=27.9%
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,CUSUM,61,16.116870876531575,drift_detected,0,,,"drift_count=61, max_duration=161",violation_ratio=16.1%
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,CUSUM,68,20.059692114357524,drift_detected,0,,,"drift_count=68, max_duration=287",violation_ratio=20.1%
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,45,26.78290920515237,drift_detected,0,,,"drift_count=45, max_duration=189",violation_ratio=26.8%
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,46,27.521206409048066,drift_detected,0,,,"drift_count=46, max_duration=193",violation_ratio=27.5%
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,47,27.31699654414075,drift_detected,0,,,"drift_count=47, max_duration=190",violation_ratio=27.3%
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,5,5.199497329563306,drift_detected,0,,,"drift_count=5, max_duration=140",violation_ratio=5.2%
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,56,22.49450204209865,drift_detected,0,,,"drift_count=56, max_duration=182",violation_ratio=22.5%
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,CUSUM,56,22.368834432924913,drift_detected,0,,,"drift_count=56, max_duration=181",violation_ratio=22.4%
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D13,CUSUM,18,14.090480678605088,drift_detected,0,,,"drift_count=18, max_duration=121",violation_ratio=14.1%
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D13,CUSUM,11,62.22117499214578,drift_detected,0,,,"drift_count=11, max_duration=2120",violation_ratio=62.2%
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,3,2.1011673151750974,drift_detected,0,,,"drift_count=3, max_duration=15",violation_ratio=2.1%
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,24,26.43180476284196,drift_detected,0,,,"drift_count=24, max_duration=1006",violation_ratio=26.4%
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,2,1.1673151750972763,drift_detected,0,,,"drift_count=2, max_duration=10",violation_ratio=1.2%
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,14,5.766581381617792,drift_detected,0,,,"drift_count=14, max_duration=76",violation_ratio=5.8%
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,2,0.38910505836575876,drift_detected,0,,,"drift_count=2, max_duration=4",violation_ratio=0.4%
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,7,2.3346303501945527,drift_detected,0,,,"drift_count=7, max_duration=10",violation_ratio=2.3%
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,0,0.0,stable,0,,,"drift_count=0, max_duration=0",violation_ratio=0.0%
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,1,4.054320015744932,drift_detected,0,,,"drift_count=1, max_duration=206",violation_ratio=4.1%
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,7,2.2568093385214008,drift_detected,0,,,"drift_count=7, max_duration=10",violation_ratio=2.3%
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,9,4.762841960244046,drift_detected,0,,,"drift_count=9, max_duration=74",violation_ratio=4.8%
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,0,0.0,stable,0,,,"drift_count=0, max_duration=0",violation_ratio=0.0%
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,CUSUM,3,0.23346303501945526,drift_detected,0,,,"drift_count=3, max_duration=1",violation_ratio=0.2%
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,CUSUM,106,45.58229688257148,drift_detected,0,,,"drift_count=106, max_duration=573",violation_ratio=45.6%
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,CUSUM,88,38.71749313519625,drift_detected,0,,,"drift_count=88, max_duration=330",violation_ratio=38.7%
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,CUSUM,72,36.6338232918753,drift_detected,0,,,"drift_count=72, max_duration=342",violation_ratio=36.6%
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,CUSUM,63,34.227103860442575,drift_detected,0,,,"drift_count=63, max_duration=351",violation_ratio=34.2%
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,CUSUM,64,34.114036504603455,drift_detected,0,,,"drift_count=64, max_duration=350",violation_ratio=34.1%
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,CUSUM,67,34.227103860442575,drift_detected,0,,,"drift_count=67, max_duration=347",violation_ratio=34.2%
